routing,ts,client,client_ip,dns_server,dns_server_ip,domain,query_type,ttl,response_time_ms,cache_hit,source,rcode,is_suspicious
policy,1785393175.142931,mob2,10.8.0.2,root1,10.1.0.1,malware.bad.evil,A,0,445.3,False,recursive,NXDOMAIN,True
policy,1785393179.2242534,mob1,10.8.0.1,root1,10.1.0.1,game.server.gg,A,15,348.67,False,recursive,NOERROR,False
policy,1785393181.4796624,home1,10.9.0.1,root1,10.1.0.1,news.portal.org,A,90,0.4,True,cache,NOERROR,False
policy,1785393183.6776755,home1,10.9.0.1,root1,10.1.0.1,mail.example.com,MX,3600,0.38,True,cache,NOERROR,False
policy,1785393187.2789674,corp2,10.7.0.2,root1,10.1.0.1,game.server.gg,A,15,88.56,False,authoritative,NOERROR,False
policy,1785393188.995524,home2,10.9.0.2,root1,10.1.0.1,game.server.gg,A,15,89.2,False,authoritative,NOERROR,False
policy,1785393191.1031044,home2,10.9.0.2,root1,10.1.0.1,c2.hidden.onion,A,0,264.62,False,recursive,NOERROR,True
policy,1785393193.086331,mob2,10.8.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,253.41,False,recursive,NOERROR,False
policy,1785393195.3160274,corp1,10.7.0.1,root1,10.1.0.1,game.server.gg,A,15,86.91,False,authoritative,NOERROR,False
policy,1785393197.297917,corp1,10.7.0.1,root1,10.1.0.1,api.service.io,A,120,85.48,False,authoritative,NOERROR,False
policy,1785393198.07971,mob1,10.8.0.1,root1,10.1.0.1,social.media.app,A,60,123.22,False,authoritative,NOERROR,False
policy,1785393199.082892,mob2,10.8.0.2,root1,10.1.0.1,iot-hub.device.net,A,600,0.35,True,cache,NOERROR,False
policy,1785393200.348431,corp1,10.7.0.1,root1,10.1.0.1,cdn.example.com,CNAME,60,85.09,False,authoritative,NOERROR,False
policy,1785393202.440219,mob1,10.8.0.1,root1,10.1.0.1,iot-hub.device.net,A,600,0.18,True,cache,NOERROR,False
policy,1785393203.4295542,corp2,10.7.0.2,root1,10.1.0.1,news.portal.org,A,90,0.03,False,authoritative,NOERROR,False
policy,1785393207.3357897,mob2,10.8.0.2,root1,10.1.0.1,social.media.app,A,60,153.06,False,authoritative,NOERROR,False
policy,1785393210.655532,mob2,10.8.0.2,root1,10.1.0.1,video.stream.tv,A,30,170.76,False,authoritative,NOERROR,False
policy,1785393211.6373427,corp1,10.7.0.1,root1,10.1.0.1,iot-hub.device.net,A,600,0.36,True,cache,NOERROR,False
policy,1785393214.387549,home1,10.9.0.1,root1,10.1.0.1,malware.bad.evil,A,0,0.03,False,authoritative,SERVFAIL,True
policy,1785393215.1635044,corp1,10.7.0.1,root1,10.1.0.1,social.media.app,A,60,85.4,False,authoritative,NOERROR,False
policy,1785393218.0691023,corp2,10.7.0.2,root1,10.1.0.1,c2.hidden.onion,A,0,87.51,,authoritative,NOERROR,True
policy,1785393221.9238572,corp2,10.7.0.2,root1,10.1.0.1,social.media.app,A,60,0.17,True,cache,NOERROR,False
policy,1785393224.864237,home2,10.9.0.2,root1,10.1.0.1,mail.example.com,MX,3600,0.5,True,cache,NOERROR,False
policy,1785393227.8363128,corp1,10.7.0.1,root1,10.1.0.1,search.engine.com,A,45,86.15,False,authoritative,NOERROR,False
policy,1785393228.6337063,mob2,10.8.0.2,root1,10.1.0.1,cdn.example.com,CNAME,60,0.03,False,authoritative,NOERROR,False
policy,1785393231.0946214,corp2,10.7.0.2,root1,10.1.0.1,search.engine.com,A,45,87.17,False,authoritative,NOERROR,False
policy,1785393233.0971498,corp2,10.7.0.2,root1,10.1.0.1,search.engine.com,A,45,0.43,True,cache,NOERROR,False
policy,1785393236.527274,home2,10.9.0.2,root1,10.1.0.1,cdn.example.com,CNAME,60,97.86,False,authoritative,NOERROR,False
policy,1785393239.5571527,home1,10.9.0.1,root1,10.1.0.1,iot-hub.device.net,A,600,0.13,True,cache,NOERROR,False
policy,1785393240.6424248,mob2,10.8.0.2,root1,10.1.0.1,api.service.io,A,120,153.87,False,authoritative,NOERROR,False
policy,1785393241.403423,home1,10.9.0.1,root1,10.1.0.1,malware.bad.evil,A,0,79.34,False,authoritative,NOERROR,True
policy,1785393242.3974605,corp2,10.7.0.2,root1,10.1.0.1,video.stream.tv,A,30,0.03,False,authoritative,NOERROR,False
policy,1785393244.4108465,corp2,10.7.0.2,root1,10.1.0.1,video.stream.tv,A,30,0.38,True,cache,NOERROR,False
policy,1785393246.3295236,corp1,10.7.0.1,root1,10.1.0.1,example.com,A,300,98.52,False,authoritative,NOERROR,False
policy,1785393249.3207529,corp1,10.7.0.1,root1,10.1.0.1,api.service.io,A,120,0.3,True,cache,NOERROR,False
policy,1785393251.1347823,mob2,10.8.0.2,root1,10.1.0.1,api.service.io,A,120,0.49,True,cache,NOERROR,False
policy,1785393252.056604,mob1,10.8.0.1,root1,10.1.0.1,video.stream.tv,A,30,123.09,False,authoritative,NOERROR,False
policy,1785393254.604242,corp2,10.7.0.2,root1,10.1.0.1,malware.bad.evil,A,0,87.0,False,authoritative,SERVFAIL,True
policy,1785393257.8842149,corp1,10.7.0.1,root1,10.1.0.1,example.com,A,300,0.14,True,cache,NOERROR,False
policy,1785393260.5897305,home1,10.9.0.1,root1,10.1.0.1,video.stream.tv,A,30,80.32,False,authoritative,NOERROR,False
policy,1785393263.712767,home1,10.9.0.1,root1,10.1.0.1,search.engine.com,A,45,78.79,False,authoritative,NOERROR,False
policy,1785393264.4630473,mob1,10.8.0.1,root1,10.1.0.1,example.com,A,300,0.35,True,cache,NOERROR,False
policy,1785393268.4533155,mob1,10.8.0.1,root1,10.1.0.1,video.stream.tv,A,30,0.39,True,cache,NOERROR,False
policy,1785393270.3970752,corp1,10.7.0.1,root1,10.1.0.1,news.portal.org,A,90,85.11,False,authoritative,NOERROR,False
policy,1785393272.1017025,corp1,10.7.0.1,root1,10.1.0.1,news.portal.org,A,90,0.38,True,cache,NOERROR,False
policy,1785393273.5405264,mob1,10.8.0.1,root1,10.1.0.1,malware.bad.evil,A,0,124.37,False,authoritative,SERVFAIL,True
policy,1785393274.4477131,corp1,10.7.0.1,root1,10.1.0.1,news.portal.org,A,90,0.47,True,cache,NOERROR,False
policy,1785393278.0496593,mob1,10.8.0.1,root1,10.1.0.1,example.com,A,300,0.41,True,cache,NOERROR,False
policy,1785393280.1079252,home2,10.9.0.2,root1,10.1.0.1,mail.example.com,MX,3600,0.28,True,cache,NOERROR,False
policy,1785393283.3786914,corp1,10.7.0.1,root1,10.1.0.1,game.server.gg,A,15,129.97,False,authoritative,NOERROR,False
policy,1785393284.3044271,corp2,10.7.0.2,root1,10.1.0.1,game.server.gg,A,15,132.2,False,authoritative,NOERROR,False
policy,1785393286.6752875,mob1,10.8.0.1,root1,10.1.0.1,iot-hub.device.net,A,600,0.23,True,cache,NOERROR,False
policy,1785393287.7027493,corp2,10.7.0.2,root1,10.1.0.1,login.secure.bank,A,180,0.22,True,cache,NOERROR,False
policy,1785393289.1120667,corp2,10.7.0.2,root1,10.1.0.1,iot-hub.device.net,A,600,268.67,False,recursive,NOERROR,False
policy,1785393291.8482533,mob2,10.8.0.2,root1,10.1.0.1,game.server.gg,A,15,428.21,False,recursive,NOERROR,False
policy,1785393292.670129,mob2,10.8.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,0.11,True,cache,NOERROR,False
policy,1785393294.2123024,mob2,10.8.0.2,root1,10.1.0.1,video.stream.tv,A,30,254.79,False,recursive,NOERROR,False
policy,1785393296.5548408,mob1,10.8.0.1,root1,10.1.0.1,video.stream.tv,A,30,123.53,False,authoritative,NOERROR,False
policy,1785393298.2792835,home2,10.9.0.2,root1,10.1.0.1,c2.hidden.onion,A,0,89.37,False,authoritative,SERVFAIL,True
policy,1785393299.7913115,corp2,10.7.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,79.47,False,authoritative,NOERROR,False
policy,1785393301.4962676,mob1,10.8.0.1,root1,10.1.0.1,iot-hub.device.net,A,600,0.46,True,cache,NOERROR,False
policy,1785393304.6873827,mob2,10.8.0.2,root1,10.1.0.1,search.engine.com,A,45,0.06,False,recursive,NOERROR,False
policy,1785393305.8929112,mob2,10.8.0.2,root1,10.1.0.1,social.media.app,A,60,0.05,False,recursive,NOERROR,False
policy,1785393308.5954237,home2,10.9.0.2,root1,10.1.0.1,game.server.gg,A,15,2826.03,False,recursive,NOERROR,False
policy,1785393312.464193,home1,10.9.0.1,root1,10.1.0.1,video.stream.tv,A,30,80.24,False,authoritative,NOERROR,False
policy,1785393314.9609237,corp2,10.7.0.2,root1,10.1.0.1,mail.example.com,MX,3600,0.14,True,cache,NOERROR,False
policy,1785393317.568613,home2,10.9.0.2,root1,10.1.0.1,social.media.app,A,60,90.09,False,authoritative,NOERROR,False
policy,1785393320.1990066,mob2,10.8.0.2,root1,10.1.0.1,api.service.io,A,120,0.24,True,cache,NOERROR,False
policy,1785393321.396268,corp1,10.7.0.1,root1,10.1.0.1,video.stream.tv,A,30,77.22,False,authoritative,NOERROR,False
policy,1785393324.3443396,home2,10.9.0.2,root1,10.1.0.1,mail.example.com,MX,3600,0.19,True,cache,NOERROR,False
policy,1785393327.738285,corp2,10.7.0.2,root1,10.1.0.1,social.media.app,A,60,0.03,False,authoritative,NOERROR,False
policy,1785393331.6260498,mob1,10.8.0.1,root1,10.1.0.1,social.media.app,A,60,123.53,False,authoritative,NOERROR,False
policy,1785393333.0543046,corp1,10.7.0.1,root1,10.1.0.1,game.server.gg,A,15,77.53,False,authoritative,NOERROR,False
policy,1785393333.7680216,corp2,10.7.0.2,root1,10.1.0.1,malware.bad.evil,A,0,94.08,False,authoritative,NXDOMAIN,True
policy,1785393337.3528483,mob1,10.8.0.1,root1,10.1.0.1,malware.bad.evil,A,0,203.62,False,recursive,NXDOMAIN,True
policy,1785393338.315749,corp1,10.7.0.1,root1,10.1.0.1,login.secure.bank,A,180,139.83,False,recursive,NOERROR,False
policy,1785393339.3519468,home2,10.9.0.2,root1,10.1.0.1,malware.bad.evil,A,0,89.97,False,authoritative,SERVFAIL,True
policy,1785393342.660626,corp1,10.7.0.1,root1,10.1.0.1,api.service.io,A,120,77.3,False,authoritative,NOERROR,False
policy,1785393343.271704,home1,10.9.0.1,root1,10.1.0.1,api.service.io,A,120,200.51,False,recursive,NOERROR,False
policy,1785393344.12968,corp2,10.7.0.2,root1,10.1.0.1,social.media.app,A,60,0.33,True,cache,NOERROR,False
policy,1785393347.278617,mob1,10.8.0.1,root1,10.1.0.1,game.server.gg,A,15,123.21,False,authoritative,NOERROR,False
policy,1785393349.9182508,home2,10.9.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,0.03,False,authoritative,NOERROR,False
policy,1785393353.7671397,corp1,10.7.0.1,root1,10.1.0.1,c2.hidden.onion,A,0,77.7,False,authoritative,NOERROR,True
policy,1785393354.494121,home2,10.9.0.2,root1,10.1.0.1,example.com,A,300,90.24,False,authoritative,NOERROR,False
policy,1785393355.6790476,mob2,10.8.0.2,root1,10.1.0.1,mail.example.com,MX,3600,0.33,True,cache,NOERROR,False
policy,1785393356.3284154,home1,10.9.0.1,root1,10.1.0.1,c2.hidden.onion,A,0,79.69,False,authoritative,NXDOMAIN,True
policy,1785393358.4621377,home1,10.9.0.1,root1,10.1.0.1,video.stream.tv,A,30,78.84,False,authoritative,NOERROR,False
policy,1785393361.000464,corp2,10.7.0.2,root1,10.1.0.1,video.stream.tv,A,30,79.41,False,authoritative,NOERROR,False
policy,1785393363.7112305,corp1,10.7.0.1,root1,10.1.0.1,news.portal.org,A,90,77.06,False,authoritative,NOERROR,False
policy,1785393366.1315355,home1,10.9.0.1,root1,10.1.0.1,cdn.example.com,CNAME,60,79.25,False,authoritative,SERVFAIL,False
policy,1785393368.29739,mob1,10.8.0.1,root1,10.1.0.1,cdn.example.com,CNAME,60,123.36,False,authoritative,NOERROR,False
policy,1785393371.020133,home1,10.9.0.1,root1,10.1.0.1,iot-hub.device.net,A,600,222.76,False,recursive,NOERROR,False
policy,1785393374.8220036,corp2,10.7.0.2,root1,10.1.0.1,login.secure.bank,A,180,207.17,False,recursive,NOERROR,False
policy,1785393378.7444208,home1,10.9.0.1,root1,10.1.0.1,cloud.storage.io,AAAA,120,159.45,False,recursive,NOERROR,False
policy,1785393382.754835,corp1,10.7.0.1,root1,10.1.0.1,mail.example.com,MX,3600,0.1,True,cache,NOERROR,False
policy,1785393385.246595,corp1,10.7.0.1,root1,10.1.0.1,cloud.storage.io,AAAA,120,77.71,False,authoritative,NOERROR,False
policy,1785393388.54421,home2,10.9.0.2,root1,10.1.0.1,game.server.gg,A,15,89.93,False,authoritative,NOERROR,False
policy,1785393389.8723135,corp1,10.7.0.1,root1,10.1.0.1,c2.hidden.onion,A,0,133.86,False,recursive,NXDOMAIN,True
policy,1785393393.5637374,home2,10.9.0.2,root1,10.1.0.1,login.secure.bank,A,180,0.07,False,recursive,NOERROR,False
policy,1785393395.7750094,home2,10.9.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,0.38,True,cache,NOERROR,False
policy,1785393397.138347,mob2,10.8.0.2,root1,10.1.0.1,iot-hub.device.net,A,600,0.15,True,cache,NOERROR,False
policy,1785393399.9066389,corp1,10.7.0.1,root1,10.1.0.1,example.com,A,300,0.32,True,cache,NOERROR,False
policy,1785393401.2003174,home2,10.9.0.2,root1,10.1.0.1,game.server.gg,A,15,0.13,True,cache,NOERROR,False
policy,1785393404.8676126,home2,10.9.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,0.15,True,cache,NOERROR,False
policy,1785393405.8160863,home2,10.9.0.2,root1,10.1.0.1,game.server.gg,A,15,90.32,False,authoritative,NOERROR,False
policy,1785393408.1210015,home2,10.9.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,0.31,True,cache,NOERROR,False
policy,1785393410.178284,mob2,10.8.0.2,root1,10.1.0.1,c2.hidden.onion,A,0,0.03,False,authoritative,NXDOMAIN,True
policy,1785393411.6896844,corp2,10.7.0.2,root1,10.1.0.1,game.server.gg,A,15,0.03,False,authoritative,NOERROR,False
policy,1785393412.54507,mob2,10.8.0.2,root1,10.1.0.1,malware.bad.evil,A,0,389.84,False,recursive,SERVFAIL,True
policy,1785393413.5856972,corp2,10.7.0.2,root1,10.1.0.1,login.secure.bank,A,180,0.38,True,cache,NOERROR,False
policy,1785393416.3138363,home1,10.9.0.1,root1,10.1.0.1,malware.bad.evil,A,0,87.36,False,authoritative,SERVFAIL,True
policy,1785393420.32047,mob2,10.8.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,314.66,False,recursive,NOERROR,False
policy,1785393421.0657048,home2,10.9.0.2,root1,10.1.0.1,search.engine.com,A,45,89.04,False,authoritative,NOERROR,False
policy,1785393423.0061502,home1,10.9.0.1,root1,10.1.0.1,mail.example.com,MX,3600,0.23,True,cache,NOERROR,False
policy,1785393426.4646325,mob2,10.8.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,0.26,True,cache,NOERROR,False
policy,1785393430.0652957,home1,10.9.0.1,root1,10.1.0.1,social.media.app,A,60,0.04,False,authoritative,NOERROR,False
policy,1785393433.7318883,corp2,10.7.0.2,root1,10.1.0.1,example.com,A,300,79.54,False,authoritative,NXDOMAIN,False
policy,1785393435.4616742,corp1,10.7.0.1,root1,10.1.0.1,cdn.example.com,CNAME,60,0.03,False,authoritative,NOERROR,False
policy,1785393436.395579,home2,10.9.0.2,root1,10.1.0.1,video.stream.tv,A,30,156.05,False,recursive,NOERROR,False
policy,1785393438.479333,home1,10.9.0.1,root1,10.1.0.1,video.stream.tv,A,30,194.94,False,recursive,NOERROR,False
policy,1785393441.617918,mob1,10.8.0.1,root1,10.1.0.1,search.engine.com,A,45,2039.66,False,recursive,NOERROR,False
policy,1785393443.9263258,mob1,10.8.0.1,root1,10.1.0.1,malware.bad.evil,A,0,123.15,False,authoritative,NXDOMAIN,True
policy,1785393446.1588032,home2,10.9.0.2,root1,10.1.0.1,mail.example.com,MX,3600,0.49,True,cache,NOERROR,False
policy,1785393449.0554132,corp2,10.7.0.2,root1,10.1.0.1,api.service.io,A,120,80.47,False,authoritative,NOERROR,False
policy,1785393452.5256827,home1,10.9.0.1,root1,10.1.0.1,api.service.io,A,120,0.37,True,cache,SERVFAIL,False
policy,1785393455.4457936,corp2,10.7.0.2,root1,10.1.0.1,example.com,A,300,0.23,True,cache,NOERROR,False
policy,1785393458.806703,mob1,10.8.0.1,root1,10.1.0.1,social.media.app,A,60,123.83,False,authoritative,NOERROR,False
policy,1785393459.737705,mob2,10.8.0.2,root1,10.1.0.1,login.secure.bank,A,180,153.6,False,authoritative,NOERROR,False
policy,1785393460.5227594,corp2,10.7.0.2,root1,10.1.0.1,c2.hidden.onion,A,0,0.12,False,recursive,SERVFAIL,True
policy,1785393461.145852,mob2,10.8.0.2,root1,10.1.0.1,login.secure.bank,A,180,0.42,True,cache,NOERROR,False
policy,1785393463.2174256,home2,10.9.0.2,root1,10.1.0.1,search.engine.com,A,45,0.29,True,cache,NOERROR,False
policy,1785393465.837925,corp2,10.7.0.2,root1,10.1.0.1,search.engine.com,A,45,79.04,False,authoritative,NOERROR,False
policy,1785393468.5866048,corp2,10.7.0.2,root1,10.1.0.1,example.com,A,300,0.38,True,cache,NOERROR,False
policy,1785393469.2142894,mob2,10.8.0.2,root1,10.1.0.1,api.service.io,A,120,0.03,False,authoritative,NOERROR,False
policy,1785393471.940369,corp2,10.7.0.2,root1,10.1.0.1,example.com,A,300,0.23,True,cache,NOERROR,False
policy,1785393474.3202302,home1,10.9.0.1,root1,10.1.0.1,mail.example.com,MX,3600,0.16,True,cache,SERVFAIL,False
policy,1785393475.7397811,corp1,10.7.0.1,root1,10.1.0.1,c2.hidden.onion,A,0,92.87,False,authoritative,NOERROR,True
policy,1785393476.39809,home1,10.9.0.1,root1,10.1.0.1,api.service.io,A,120,0.02,False,authoritative,NOERROR,False
policy,1785393480.2753384,corp1,10.7.0.1,root1,10.1.0.1,malware.bad.evil,A,0,0.03,False,authoritative,NOERROR,True
policy,1785393483.765493,corp2,10.7.0.2,root1,10.1.0.1,mail.example.com,MX,3600,0.19,True,cache,NOERROR,False
policy,1785393487.4188569,mob1,10.8.0.1,root1,10.1.0.1,iot-hub.device.net,A,600,213.31,False,recursive,NOERROR,False
policy,1785393489.5374444,home2,10.9.0.2,root1,10.1.0.1,malware.bad.evil,A,0,88.93,False,authoritative,NOERROR,True
policy,1785393491.570498,corp1,10.7.0.1,root1,10.1.0.1,malware.bad.evil,A,0,77.74,False,authoritative,NXDOMAIN,True
policy,1785393494.615672,mob1,10.8.0.1,root1,10.1.0.1,news.portal.org,A,90,123.34,False,authoritative,NOERROR,False
policy,1785393497.781819,home1,10.9.0.1,root1,10.1.0.1,social.media.app,A,60,0.05,False,recursive,NOERROR,False
policy,1785393500.44754,mob2,10.8.0.2,root1,10.1.0.1,news.portal.org,A,90,282.79,False,recursive,NOERROR,False
policy,1785393504.2334156,mob1,10.8.0.1,root1,10.1.0.1,social.media.app,A,60,0.38,True,cache,NOERROR,False
policy,1785393505.7196736,mob1,10.8.0.1,root1,10.1.0.1,login.secure.bank,A,180,128.37,False,authoritative,NOERROR,False
policy,1785393506.901724,home1,10.9.0.1,root1,10.1.0.1,example.com,A,300,203.31,False,recursive,NOERROR,False
policy,1785393509.824498,corp1,10.7.0.1,root1,10.1.0.1,iot-hub.device.net,A,600,77.23,False,authoritative,NOERROR,False
policy,1785393510.6852503,mob2,10.8.0.2,root1,10.1.0.1,c2.hidden.onion,A,0,153.45,False,authoritative,NXDOMAIN,True
policy,1785393513.0779233,corp1,10.7.0.1,root1,10.1.0.1,example.com,A,300,0.24,True,cache,NOERROR,False
policy,1785393514.8049498,home1,10.9.0.1,root1,10.1.0.1,c2.hidden.onion,A,0,79.31,False,authoritative,SERVFAIL,True
policy,1785393517.973838,mob2,10.8.0.2,root1,10.1.0.1,social.media.app,A,60,343.68,False,recursive,NOERROR,False
policy,1785393518.94814,corp1,10.7.0.1,root1,10.1.0.1,api.service.io,A,120,77.59,False,authoritative,NOERROR,False
policy,1785393520.31489,corp2,10.7.0.2,root1,10.1.0.1,social.media.app,A,60,178.97,False,recursive,NOERROR,False
policy,1785393523.421375,home1,10.9.0.1,root1,10.1.0.1,c2.hidden.onion,A,0,79.28,False,authoritative,NXDOMAIN,True
policy,1785393526.9546368,home2,10.9.0.2,root1,10.1.0.1,search.engine.com,A,45,253.7,False,recursive,NOERROR,False
policy,1785393528.1282463,mob1,10.8.0.1,root1,10.1.0.1,c2.hidden.onion,A,0,123.32,False,authoritative,NXDOMAIN,True
policy,1785393531.872552,corp1,10.7.0.1,root1,10.1.0.1,cloud.storage.io,AAAA,120,77.95,False,authoritative,NOERROR,False
policy,1785393535.0157151,corp2,10.7.0.2,root1,10.1.0.1,mail.example.com,MX,3600,0.43,True,cache,NOERROR,False
policy,1785393538.961581,corp1,10.7.0.1,root1,10.1.0.1,mail.example.com,MX,3600,0.13,True,cache,NOERROR,False
policy,1785393541.9152825,mob1,10.8.0.1,root1,10.1.0.1,malware.bad.evil,A,0,340.7,False,recursive,NXDOMAIN,True
policy,1785393544.3218677,home1,10.9.0.1,root1,10.1.0.1,malware.bad.evil,A,0,79.14,False,authoritative,NXDOMAIN,True
policy,1785393546.579131,home2,10.9.0.2,root1,10.1.0.1,api.service.io,A,120,90.21,False,authoritative,NOERROR,False
policy,1785393548.914132,corp1,10.7.0.1,root1,10.1.0.1,c2.hidden.onion,A,0,152.56,False,recursive,NXDOMAIN,True
policy,1785393552.4811697,corp2,10.7.0.2,root1,10.1.0.1,malware.bad.evil,A,0,86.44,False,authoritative,NXDOMAIN,True
policy,1785393554.1527052,mob1,10.8.0.1,root1,10.1.0.1,social.media.app,A,60,4750.32,False,recursive,NOERROR,False
policy,1785393559.6208165,corp2,10.7.0.2,root1,10.1.0.1,example.com,A,300,0.2,True,cache,NOERROR,False
policy,1785393562.6929317,corp2,10.7.0.2,root1,10.1.0.1,social.media.app,A,60,0.41,True,cache,NOERROR,False
policy,1785393564.6790502,home2,10.9.0.2,root1,10.1.0.1,login.secure.bank,A,180,0.12,True,cache,NOERROR,False
policy,1785393565.8533888,home2,10.9.0.2,root1,10.1.0.1,cdn.example.com,CNAME,60,89.41,False,authoritative,NOERROR,False
policy,1785393567.1068304,mob2,10.8.0.2,root1,10.1.0.1,video.stream.tv,A,30,153.45,False,authoritative,NOERROR,False
policy,1785393568.7429714,mob2,10.8.0.2,root1,10.1.0.1,iot-hub.device.net,A,600,356.27,False,recursive,NOERROR,False
policy,1785393571.8323395,corp2,10.7.0.2,root1,10.1.0.1,search.engine.com,A,45,227.02,False,recursive,NOERROR,False
policy,1785393575.7119374,corp1,10.7.0.1,root1,10.1.0.1,game.server.gg,A,15,0.05,False,recursive,NOERROR,False
policy,1785393576.3364682,home2,10.9.0.2,root1,10.1.0.1,login.secure.bank,A,180,88.89,False,authoritative,NOERROR,False
policy,1785393578.7281172,mob1,10.8.0.1,root1,10.1.0.1,social.media.app,A,60,0.23,True,cache,NOERROR,False
policy,1785393579.3224125,corp1,10.7.0.1,root1,10.1.0.1,malware.bad.evil,A,0,222.64,False,recursive,NOERROR,True
policy,1785393582.7221072,mob2,10.8.0.2,root1,10.1.0.1,video.stream.tv,A,30,0.33,True,cache,NOERROR,False
policy,1785393585.2986453,home2,10.9.0.2,root1,10.1.0.1,example.com,A,300,0.26,True,cache,NOERROR,False
policy,1785393588.7442,corp1,10.7.0.1,root1,10.1.0.1,video.stream.tv,A,30,171.7,False,recursive,NOERROR,False
policy,1785393589.565602,home1,10.9.0.1,root1,10.1.0.1,social.media.app,A,60,79.14,False,authoritative,NOERROR,False
policy,1785393591.734686,mob2,10.8.0.2,root1,10.1.0.1,mail.example.com,MX,3600,0.43,True,cache,NOERROR,False
policy,1785393594.6347034,corp1,10.7.0.1,root1,10.1.0.1,cloud.storage.io,AAAA,120,0.26,True,cache,NXDOMAIN,False
policy,1785393597.0369055,home2,10.9.0.2,root1,10.1.0.1,game.server.gg,A,15,89.13,False,authoritative,NOERROR,False
policy,1785393600.9582405,corp1,10.7.0.1,root1,10.1.0.1,malware.bad.evil,A,0,77.35,False,authoritative,NXDOMAIN,True
policy,1785393602.5105114,mob1,10.8.0.1,root1,10.1.0.1,example.com,A,300,0.02,False,authoritative,NOERROR,False
policy,1785393603.0931733,mob2,10.8.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,159.71,False,authoritative,NOERROR,False
policy,1785393604.7780352,mob2,10.8.0.2,root1,10.1.0.1,login.secure.bank,A,180,0.48,True,cache,NOERROR,False
policy,1785393606.138785,corp1,10.7.0.1,root1,10.1.0.1,social.media.app,A,60,77.0,False,authoritative,NOERROR,False
policy,1785393607.789698,corp1,10.7.0.1,root1,10.1.0.1,cloud.storage.io,AAAA,120,0.26,True,cache,NOERROR,False
policy,1785393610.081997,home1,10.9.0.1,root1,10.1.0.1,cdn.example.com,CNAME,60,79.51,False,authoritative,NOERROR,False
policy,1785393613.1247334,mob2,10.8.0.2,root1,10.1.0.1,mail.example.com,MX,3600,0.21,True,cache,NOERROR,False
policy,1785393616.1270566,mob2,10.8.0.2,root1,10.1.0.1,api.service.io,A,120,153.57,False,authoritative,NOERROR,False
policy,1785393618.9604354,home1,10.9.0.1,root1,10.1.0.1,cdn.example.com,CNAME,60,0.2,True,cache,NOERROR,False
policy,1785393622.0162165,home1,10.9.0.1,root1,10.1.0.1,cdn.example.com,CNAME,60,0.23,True,cache,NOERROR,False
policy,1785393623.0562797,mob1,10.8.0.1,root1,10.1.0.1,video.stream.tv,A,30,123.11,False,authoritative,NOERROR,False
policy,1785393625.1771936,corp2,10.7.0.2,root1,10.1.0.1,example.com,A,300,0.31,True,cache,NOERROR,False
policy,1785393627.8987024,home2,10.9.0.2,root1,10.1.0.1,news.portal.org,A,90,89.68,False,authoritative,NOERROR,False
policy,1785393629.9380455,corp1,10.7.0.1,root1,10.1.0.1,video.stream.tv,A,30,77.22,False,authoritative,NOERROR,False
policy,1785393633.204147,home1,10.9.0.1,root1,10.1.0.1,video.stream.tv,A,30,86.0,False,authoritative,NOERROR,False
policy,1785393636.5553775,corp1,10.7.0.1,root1,10.1.0.1,mail.example.com,MX,3600,0.2,True,cache,NOERROR,False
policy,1785393638.5089824,home2,10.9.0.2,root1,10.1.0.1,news.portal.org,A,90,0.45,True,cache,NOERROR,False
policy,1785393639.7073178,mob2,10.8.0.2,root1,10.1.0.1,c2.hidden.onion,A,0,0.04,False,authoritative,NXDOMAIN,True
policy,1785393642.5943897,corp2,10.7.0.2,root1,10.1.0.1,login.secure.bank,A,180,187.26,False,recursive,NOERROR,False
policy,1785393644.35476,corp2,10.7.0.2,root1,10.1.0.1,news.portal.org,A,90,84.85,False,authoritative,NOERROR,False
policy,1785393648.0598862,corp2,10.7.0.2,root1,10.1.0.1,example.com,A,300,0.37,True,cache,NOERROR,False
policy,1785393650.0759196,home1,10.9.0.1,root1,10.1.0.1,iot-hub.device.net,A,600,0.36,True,cache,NOERROR,False
policy,1785393651.071111,corp1,10.7.0.1,root1,10.1.0.1,example.com,A,300,76.95,False,authoritative,NOERROR,False
policy,1785393653.421041,home1,10.9.0.1,root1,10.1.0.1,cdn.example.com,CNAME,60,0.21,True,cache,NOERROR,False
policy,1785393656.1199658,home1,10.9.0.1,root1,10.1.0.1,video.stream.tv,A,30,0.28,True,cache,NOERROR,False
policy,1785393659.1384103,home2,10.9.0.2,root1,10.1.0.1,c2.hidden.onion,A,0,1001.31,False,authoritative,NXDOMAIN,True
policy,1785393661.4008574,mob2,10.8.0.2,root1,10.1.0.1,c2.hidden.onion,A,0,0.04,False,authoritative,NOERROR,True
