routing,ts,conn_id,client,client_ip,server,server_ip,method,url,port,status_code,response_time_ms,bytes_transferred,keep_alive,user_agent,tls
static,1785392764.4935305,537,corp2,10.7.0.2,cdn2,10.4.0.2,GET,/index.html,80,200,49.8,100,True,Mozilla/5.0,False
static,1785392766.5532944,538,mob2,10.8.0.2,origin,10.5.0.1,GET,/medium.bin,80,200,654.07,51200,False,Mozilla/5.0,False
static,1785392767.503561,539,home2,10.9.0.2,origin,10.5.0.1,GET,/large.bin,80,200,632.58,204800,False,Mozilla/5.0,False
static,1785392768.7583694,540,home1,10.9.0.1,cdn1,10.4.0.1,GET,/small.bin,80,200,181.84,5120,True,curl/8.0,True
static,1785392770.1603818,541,mob2,10.8.0.2,origin,10.5.0.1,GET,/medium.bin,80,200,796.31,51200,True,curl/8.0,False
static,1785392772.1489918,542,mob1,10.8.0.1,isp_gw,10.2.0.1,GET,/medium.bin,80,200,665.09,51200,True,curl/8.0,False
static,1785392773.742829,543,home1,10.9.0.1,cdn1,10.4.0.1,GET,/small.bin,80,200,171.56,5120,True,Chrome/125,True
static,1785392774.6171486,544,corp1,10.7.0.1,cdn2,10.4.0.2,GET,/index.html,80,404,0.02,100,False,Mozilla/5.0,False
static,1785392775.5087411,545,mob1,10.8.0.1,isp_gw,10.2.0.1,GET,/medium.bin,80,200,540.23,51200,True,python-requests/2.31,True
static,1785392776.715803,546,home1,10.9.0.1,origin,10.5.0.1,GET,/small.bin,80,200,175.54,5120,True,curl/8.0,True
static,1785392778.2917345,547,mob1,10.8.0.1,origin,10.5.0.1,POST,/large.bin,80,200,1268.79,204800,False,Chrome/125,True
static,1785392780.5392585,548,home1,10.9.0.1,isp_gw,10.2.0.1,GET,/large.bin,80,200,1432.01,204800,False,python-requests/2.31,True
static,1785392782.1837523,549,corp2,10.7.0.2,origin,10.5.0.1,GET,/large.bin,80,200,182.05,204800,True,curl/8.0,True
static,1785392784.5312755,550,mob1,10.8.0.1,cdn1,10.4.0.1,GET,/large.bin,80,200,938.47,204800,True,Chrome/125,True
static,1785392785.8225276,551,home1,10.9.0.1,isp_gw,10.2.0.1,GET,/medium.bin,80,200,772.25,51200,True,Chrome/125,False
static,1785392787.7454417,552,corp1,10.7.0.1,origin,10.5.0.1,POST,/large.bin,80,200,1401.17,204800,False,Chrome/125,False
static,1785392788.7655113,553,home2,10.9.0.2,cdn1,10.4.0.1,GET,/small.bin,80,200,0.02,5120,False,Chrome/125,False
static,1785392789.599375,554,home2,10.9.0.2,cdn1,10.4.0.1,GET,/index.html,80,200,0.05,100,True,python-requests/2.31,False
static,1785392790.4537146,555,home1,10.9.0.1,cdn2,10.4.0.2,GET,/large.bin,80,200,513.08,204800,True,curl/8.0,True
static,1785392792.0348828,556,mob1,10.8.0.1,origin,10.5.0.1,GET,/index.html,80,200,429.96,100,True,curl/8.0,False
static,1785392792.9002683,557,corp2,10.7.0.2,origin,10.5.0.1,POST,/large.bin,80,503,0.02,204800,True,python-requests/2.31,True
static,1785392794.992646,558,mob2,10.8.0.2,isp_gw,10.2.0.1,GET,/large.bin,80,200,987.01,204800,True,Chrome/125,False
static,1785392795.8228693,559,home2,10.9.0.2,cdn2,10.4.0.2,GET,/medium.bin,80,200,395.32,51200,True,python-requests/2.31,False
static,1785392797.1959136,560,corp1,10.7.0.1,origin,10.5.0.1,GET,/large.bin,80,200,160.44,204800,False,Chrome/125,False
static,1785392799.419664,561,corp1,10.7.0.1,isp_gw,10.2.0.1,POST,/small.bin,80,200,1255.61,5120,True,Mozilla/5.0,False
static,1785392801.79295,562,home1,10.9.0.1,root1,10.1.0.1,POST,/index.html,80,301,1243.1,100,False,python-requests/2.31,False
static,1785392803.3889172,563,mob2,10.8.0.2,cdn1,10.4.0.1,GET,/index.html,80,200,324.95,100,True,Mozilla/5.0,False
static,1785392804.112775,564,corp2,10.7.0.2,origin,10.5.0.1,GET,/large.bin,80,200,167.5,204800,False,Mozilla/5.0,True
static,1785392805.145303,565,corp1,10.7.0.1,root1,10.1.0.1,GET,/index.html,80,301,58.39,100,True,python-requests/2.31,False
static,1785392806.6105917,566,mob2,10.8.0.2,cdn1,10.4.0.1,GET,/index.html,80,200,0.02,100,True,python-requests/2.31,False
static,1785392807.3923962,567,home1,10.9.0.1,origin,10.5.0.1,GET,/small.bin,80,200,189.74,5120,True,Mozilla/5.0,False
static,1785392808.3877509,568,mob2,10.8.0.2,cdn1,10.4.0.1,POST,/small.bin,80,301,0.03,5120,True,Chrome/125,True
static,1785392809.414357,569,home2,10.9.0.2,root1,10.1.0.1,GET,/small.bin,80,200,182.5,5120,False,python-requests/2.31,True
static,1785392810.7704637,570,home1,10.9.0.1,origin,10.5.0.1,GET,/medium.bin,80,404,346.29,51200,False,python-requests/2.31,True
static,1785392811.8825798,571,corp1,10.7.0.1,isp_gw,10.2.0.1,GET,/large.bin,80,200,250.04,204800,True,Chrome/125,True
static,1785392813.6072476,572,home2,10.9.0.2,cdn1,10.4.0.1,POST,/medium.bin,80,200,1302.8,51200,True,curl/8.0,True
static,1785392815.9976056,573,mob1,10.8.0.1,cdn1,10.4.0.1,POST,/large.bin,80,200,1372.43,204800,True,Chrome/125,True
static,1785392817.5440238,574,corp2,10.7.0.2,isp_gw,10.2.0.1,GET,/large.bin,80,200,248.42,204800,True,Chrome/125,True
static,1785392818.9414196,575,mob1,10.8.0.1,root1,10.1.0.1,GET,/medium.bin,80,200,501.11,51200,True,Chrome/125,True
static,1785392820.7031446,576,mob1,10.8.0.1,root1,10.1.0.1,POST,/index.html,80,301,1295.36,100,True,Mozilla/5.0,False
static,1785392821.847019,577,corp2,10.7.0.2,cdn1,10.4.0.1,GET,/medium.bin,80,200,0.06,51200,True,python-requests/2.31,True
static,1785392822.9396746,578,home2,10.9.0.2,isp_gw,10.2.0.1,GET,/large.bin,80,200,0.01,204800,False,curl/8.0,True
static,1785392823.2848434,579,mob2,10.8.0.2,origin,10.5.0.1,POST,/small.bin,80,200,0.03,5120,True,Chrome/125,True
static,1785392823.6741848,580,mob2,10.8.0.2,cdn1,10.4.0.1,GET,/small.bin,80,200,0.02,5120,True,python-requests/2.31,True
static,1785392825.3473594,581,home1,10.9.0.1,cdn1,10.4.0.1,GET,/large.bin,80,200,503.76,204800,True,Chrome/125,True
static,1785392827.582974,582,mob1,10.8.0.1,cdn1,10.4.0.1,POST,/medium.bin,80,200,1332.39,51200,True,Mozilla/5.0,True
static,1785392828.2940767,583,corp1,10.7.0.1,isp_gw,10.2.0.1,GET,/small.bin,80,200,82.83,5120,True,python-requests/2.31,False
static,1785392830.928413,584,home2,10.9.0.2,cdn1,10.4.0.1,POST,/small.bin,80,200,1337.1,5120,True,Chrome/125,False
static,1785392832.161716,585,corp1,10.7.0.1,cdn1,10.4.0.1,GET,/index.html,80,200,45.52,100,True,curl/8.0,False
static,1785392832.7799034,586,home2,10.9.0.2,origin,10.5.0.1,GET,/index.html,80,500,213.58,100,True,python-requests/2.31,False
static,1785392834.3216913,587,corp1,10.7.0.1,cdn1,10.4.0.1,GET,/large.bin,80,200,153.44,204800,True,Mozilla/5.0,True
static,1785392835.2197342,588,home2,10.9.0.2,origin,10.5.0.1,POST,/medium.bin,80,200,0.02,51200,False,python-requests/2.31,True
static,1785392836.853148,589,corp2,10.7.0.2,cdn1,10.4.0.1,GET,/large.bin,80,404,161.31,204800,True,Chrome/125,False
static,1785392838.450831,590,mob1,10.8.0.1,isp_gw,10.2.0.1,GET,/medium.bin,80,200,540.72,51200,True,python-requests/2.31,True
static,1785392839.0805411,591,home2,10.9.0.2,origin,10.5.0.1,GET,/index.html,80,200,192.7,100,True,python-requests/2.31,False
static,1785392839.7773702,592,mob1,10.8.0.1,cdn2,10.4.0.2,GET,/index.html,80,200,257.92,100,True,python-requests/2.31,False
static,1785392840.7409158,593,home1,10.9.0.1,origin,10.5.0.1,GET,/small.bin,80,200,174.93,5120,True,Mozilla/5.0,True
static,1785392841.936643,594,corp2,10.7.0.2,cdn1,10.4.0.1,GET,/medium.bin,80,200,97.19,51200,False,Mozilla/5.0,False
static,1785392844.5674076,595,home1,10.9.0.1,cdn2,10.4.0.2,POST,/index.html,80,200,1273.54,100,False,python-requests/2.31,False
static,1785392845.6596742,596,home2,10.9.0.2,isp_gw,10.2.0.1,GET,/medium.bin,80,200,418.09,51200,True,Chrome/125,True
static,1785392846.3219826,597,corp2,10.7.0.2,cdn1,10.4.0.1,GET,/medium.bin,80,200,96.88,51200,True,Mozilla/5.0,False
static,1785392847.8219545,598,corp1,10.7.0.1,isp_gw,10.2.0.1,GET,/medium.bin,80,200,158.63,51200,False,Mozilla/5.0,True
static,1785392849.672635,599,home2,10.9.0.2,cdn1,10.4.0.1,POST,/large.bin,80,304,1340.25,204800,True,Mozilla/5.0,False
static,1785392851.414874,600,home2,10.9.0.2,cdn2,10.4.0.2,POST,/large.bin,80,200,1343.24,204800,True,curl/8.0,True
static,1785392851.845217,601,mob1,10.8.0.1,isp_gw,10.2.0.1,GET,/large.bin,80,200,0.02,204800,False,Chrome/125,True
static,1785392853.5329022,602,home2,10.9.0.2,cdn1,10.4.0.1,GET,/small.bin,80,500,206.37,5120,False,python-requests/2.31,False
static,1785392856.0363712,603,corp2,10.7.0.2,isp_gw,10.2.0.1,POST,/index.html,80,200,1257.85,100,True,python-requests/2.31,False
static,1785392858.5725198,604,mob2,10.8.0.2,isp_gw,10.2.0.1,POST,/small.bin,80,200,1318.41,5120,True,python-requests/2.31,True
static,1785392859.2608056,605,home2,10.9.0.2,cdn1,10.4.0.1,GET,/small.bin,80,200,192.9,5120,True,Mozilla/5.0,True
static,1785392860.779382,606,corp1,10.7.0.1,cdn1,10.4.0.1,GET,/index.html,80,200,45.78,100,False,python-requests/2.31,False
static,1785392862.2417016,607,home2,10.9.0.2,cdn2,10.4.0.2,GET,/medium.bin,80,200,472.0,51200,True,curl/8.0,True
static,1785392864.728852,608,corp2,10.7.0.2,cdn1,10.4.0.1,POST,/medium.bin,80,500,1420.68,51200,True,curl/8.0,True
static,1785392865.9750645,609,mob1,10.8.0.1,cdn1,10.4.0.1,GET,/small.bin,80,200,270.51,5120,True,Chrome/125,False
static,1785392867.4780295,610,mob1,10.8.0.1,cdn1,10.4.0.1,GET,/index.html,80,200,256.3,100,True,curl/8.0,False
static,1785392869.8953042,611,mob1,10.8.0.1,isp_gw,10.2.0.1,GET,/large.bin,80,200,967.56,204800,True,Chrome/125,True
static,1785392870.2513645,612,corp1,10.7.0.1,cdn1,10.4.0.1,GET,/small.bin,80,200,45.94,5120,True,curl/8.0,True
static,1785392872.9039466,613,mob2,10.8.0.2,origin,10.5.0.1,POST,/small.bin,80,404,1162.48,5120,True,Chrome/125,True
static,1785392874.9094956,614,mob2,10.8.0.2,origin,10.5.0.1,POST,/large.bin,80,200,1158.54,204800,False,Chrome/125,False
static,1785392876.0218165,615,home2,10.9.0.2,origin,10.5.0.1,GET,/index.html,80,404,204.89,100,True,python-requests/2.31,False
static,1785392877.821495,616,mob2,10.8.0.2,cdn2,10.4.0.2,GET,/large.bin,80,200,1104.37,204800,True,python-requests/2.31,False
static,1785392879.2698307,617,mob1,10.8.0.1,isp_gw,10.2.0.1,GET,/medium.bin,80,200,673.74,51200,False,python-requests/2.31,True
static,1785392880.7712436,618,mob1,10.8.0.1,origin,10.5.0.1,GET,/small.bin,80,200,262.67,5120,True,python-requests/2.31,False
static,1785392881.2235098,619,home1,10.9.0.1,root1,10.1.0.1,GET,/index.html,80,200,0.01,100,False,Mozilla/5.0,False
static,1785392882.335668,620,home2,10.9.0.2,origin,10.5.0.1,GET,/small.bin,80,200,196.18,5120,True,Chrome/125,True
static,1785392885.0577369,621,corp1,10.7.0.1,root1,10.1.0.1,POST,/index.html,80,200,1264.98,100,True,Chrome/125,False
static,1785392887.0930912,622,mob1,10.8.0.1,isp_gw,10.2.0.1,GET,/medium.bin,80,200,540.52,51200,True,Mozilla/5.0,True
static,1785392887.758296,623,corp1,10.7.0.1,cdn1,10.4.0.1,GET,/index.html,80,200,44.74,100,True,python-requests/2.31,False
static,1785392889.7742577,624,mob1,10.8.0.1,cdn1,10.4.0.1,GET,/large.bin,80,200,1151.19,204800,True,Chrome/125,True
static,1785392890.7104044,625,home1,10.9.0.1,origin,10.5.0.1,GET,/index.html,80,200,173.33,100,True,curl/8.0,False
static,1785392892.3686967,626,mob1,10.8.0.1,cdn2,10.4.0.2,GET,/small.bin,80,200,1265.09,5120,True,curl/8.0,True
static,1785392893.712751,627,corp2,10.7.0.2,origin,10.5.0.1,GET,/medium.bin,80,200,113.75,51200,True,curl/8.0,True
static,1785392894.7940762,628,corp2,10.7.0.2,cdn1,10.4.0.1,GET,/large.bin,80,200,160.64,204800,False,Chrome/125,True
static,1785392895.792838,629,home2,10.9.0.2,root1,10.1.0.1,GET,/medium.bin,80,200,370.19,51200,True,Mozilla/5.0,True
static,1785392897.753219,630,mob2,10.8.0.2,root1,10.1.0.1,GET,/large.bin,80,301,1006.67,204800,True,Mozilla/5.0,False
static,1785392899.3295174,631,corp2,10.7.0.2,isp_gw,10.2.0.1,GET,/medium.bin,80,200,168.45,51200,False,Mozilla/5.0,False
static,1785392901.122639,632,mob2,10.8.0.2,cdn1,10.4.0.1,GET,/small.bin,80,500,330.68,5120,True,Mozilla/5.0,True
static,1785392903.927837,633,mob2,10.8.0.2,origin,10.5.0.1,POST,/medium.bin,80,200,1363.43,51200,False,curl/8.0,False
static,1785392905.695011,634,home2,10.9.0.2,root1,10.1.0.1,POST,/medium.bin,80,200,1347.08,51200,False,Mozilla/5.0,False
static,1785392907.614066,635,home1,10.9.0.1,cdn2,10.4.0.2,GET,/large.bin,80,301,502.4,204800,True,curl/8.0,True
static,1785392909.1380713,636,mob1,10.8.0.1,cdn2,10.4.0.2,GET,/medium.bin,80,200,1033.94,51200,True,Mozilla/5.0,True
static,1785392911.7529488,637,mob1,10.8.0.1,root1,10.1.0.1,GET,/large.bin,80,200,1717.55,204800,False,python-requests/2.31,True
static,1785392914.2445529,638,corp1,10.7.0.1,root1,10.1.0.1,POST,/small.bin,80,200,1287.41,5120,True,Mozilla/5.0,True
static,1785392916.664382,639,home1,10.9.0.1,cdn2,10.4.0.2,GET,/index.html,80,200,1199.86,100,True,curl/8.0,False
static,1785392919.03803,640,corp1,10.7.0.1,cdn2,10.4.0.2,POST,/index.html,80,200,1282.78,100,True,python-requests/2.31,False
static,1785392920.2000678,641,home2,10.9.0.2,isp_gw,10.2.0.1,GET,/small.bin,80,200,204.23,5120,True,curl/8.0,True
static,1785392921.7622154,642,mob1,10.8.0.1,root1,10.1.0.1,GET,/index.html,80,200,245.53,100,False,curl/8.0,False
static,1785392923.913538,643,home2,10.9.0.2,cdn1,10.4.0.1,GET,/large.bin,80,200,953.57,204800,False,python-requests/2.31,False
static,1785392925.5408037,644,corp2,10.7.0.2,isp_gw,10.2.0.1,GET,/large.bin,80,304,248.69,204800,True,python-requests/2.31,True
static,1785392927.898682,645,home1,10.9.0.1,cdn1,10.4.0.1,POST,/index.html,80,200,1249.93,100,True,python-requests/2.31,False
static,1785392928.7572217,646,corp2,10.7.0.2,root1,10.1.0.1,GET,/large.bin,80,200,193.53,204800,True,Mozilla/5.0,True
static,1785392929.389048,647,home1,10.9.0.1,isp_gw,10.2.0.1,GET,/index.html,80,200,190.37,100,True,python-requests/2.31,False
static,1785392930.7457893,648,corp2,10.7.0.2,origin,10.5.0.1,GET,/large.bin,80,200,168.06,204800,True,python-requests/2.31,False
static,1785392932.8587146,649,mob2,10.8.0.2,cdn1,10.4.0.1,POST,/small.bin,80,404,1284.53,5120,True,Chrome/125,False
static,1785392933.6643991,650,corp2,10.7.0.2,cdn1,10.4.0.1,GET,/small.bin,80,200,50.5,5120,True,Mozilla/5.0,True
static,1785392935.116543,651,home2,10.9.0.2,isp_gw,10.2.0.1,GET,/medium.bin,80,200,405.91,51200,True,python-requests/2.31,False
static,1785392937.8892877,652,corp2,10.7.0.2,cdn2,10.4.0.2,POST,/small.bin,80,200,1312.59,5120,True,Chrome/125,True
static,1785392938.5347962,653,corp1,10.7.0.1,cdn2,10.4.0.2,GET,/large.bin,80,200,153.83,204800,True,python-requests/2.31,True
static,1785392940.033829,654,home2,10.9.0.2,cdn2,10.4.0.2,GET,/small.bin,80,200,193.5,5120,True,curl/8.0,False
static,1785392940.6182833,655,corp2,10.7.0.2,isp_gw,10.2.0.1,GET,/large.bin,80,200,248.49,204800,True,Mozilla/5.0,True
static,1785392942.0926294,656,home1,10.9.0.1,origin,10.5.0.1,GET,/medium.bin,80,200,366.69,51200,True,python-requests/2.31,False
static,1785392943.2195296,657,home1,10.9.0.1,isp_gw,10.2.0.1,GET,/large.bin,80,304,0.02,204800,False,Mozilla/5.0,True
static,1785392944.6196804,658,home1,10.9.0.1,root1,10.1.0.1,GET,/small.bin,80,200,0.02,5120,False,curl/8.0,True
static,1785392945.9419372,659,corp2,10.7.0.2,root1,10.1.0.1,GET,/small.bin,80,304,63.7,5120,True,python-requests/2.31,False
static,1785392947.224875,660,mob2,10.8.0.2,origin,10.5.0.1,GET,/index.html,80,200,0.02,100,False,python-requests/2.31,False
static,1785392948.394374,661,corp2,10.7.0.2,root1,10.1.0.1,GET,/large.bin,80,200,193.21,204800,True,python-requests/2.31,False
static,1785392949.191084,662,corp2,10.7.0.2,origin,10.5.0.1,GET,/large.bin,80,200,168.03,204800,False,python-requests/2.31,False
static,1785392950.9356363,663,mob2,10.8.0.2,root1,10.1.0.1,GET,/index.html,80,200,306.01,100,True,Chrome/125,False
static,1785392952.5343826,664,corp1,10.7.0.1,cdn2,10.4.0.2,GET,/large.bin,80,200,153.91,204800,False,python-requests/2.31,True
static,1785392953.0683024,665,corp1,10.7.0.1,origin,10.5.0.1,GET,/large.bin,80,301,160.1,204800,True,python-requests/2.31,False
static,1785392954.710044,666,home1,10.9.0.1,cdn2,10.4.0.2,GET,/medium.bin,80,200,352.23,51200,False,python-requests/2.31,False
static,1785392955.8363914,667,corp2,10.7.0.2,origin,10.5.0.1,GET,/small.bin,80,200,52.96,5120,True,Chrome/125,True
static,1785392957.6128109,668,mob2,10.8.0.2,origin,10.5.0.1,POST,/large.bin,80,200,1259.13,204800,True,curl/8.0,True
static,1785392960.0714722,669,home2,10.9.0.2,cdn1,10.4.0.1,GET,/large.bin,80,200,1026.18,204800,True,Chrome/125,False
static,1785392961.877017,670,home2,10.9.0.2,root1,10.1.0.1,GET,/medium.bin,80,200,556.73,51200,False,curl/8.0,True
static,1785392964.9561658,671,mob1,10.8.0.1,origin,10.5.0.1,GET,/large.bin,80,200,1929.15,204800,True,Mozilla/5.0,False
static,1785392965.9692216,672,corp2,10.7.0.2,root1,10.1.0.1,GET,/small.bin,80,200,78.99,5120,True,Mozilla/5.0,False
static,1785392968.5324569,673,home2,10.9.0.2,root1,10.1.0.1,POST,/index.html,80,200,1305.92,100,True,Chrome/125,False
static,1785392970.5264564,674,home1,10.9.0.1,cdn2,10.4.0.2,GET,/large.bin,80,200,505.23,204800,False,Chrome/125,True
static,1785392971.7276368,675,mob1,10.8.0.1,isp_gw,10.2.0.1,GET,/index.html,80,200,268.99,100,True,Mozilla/5.0,False
static,1785392972.713498,676,mob2,10.8.0.2,cdn2,10.4.0.2,GET,/index.html,80,200,316.44,100,True,curl/8.0,False
static,1785392975.101193,677,home2,10.9.0.2,root1,10.1.0.1,POST,/small.bin,80,200,1330.13,5120,True,curl/8.0,True
static,1785392975.530689,678,corp2,10.7.0.2,cdn1,10.4.0.1,POST,/medium.bin,80,200,0.03,51200,False,python-requests/2.31,True
static,1785392977.1616192,679,mob1,10.8.0.1,cdn2,10.4.0.2,GET,/small.bin,80,200,262.52,5120,False,python-requests/2.31,False
static,1785392978.3280954,680,home1,10.9.0.1,origin,10.5.0.1,GET,/index.html,80,200,173.55,100,True,Mozilla/5.0,False
static,1785392980.6048324,681,corp1,10.7.0.1,isp_gw,10.2.0.1,GET,/index.html,80,200,1091.27,100,True,Chrome/125,False
static,1785392982.266691,682,home1,10.9.0.1,cdn2,10.4.0.2,GET,/small.bin,80,301,172.76,5120,True,Chrome/125,False
static,1785392982.7714922,683,corp1,10.7.0.1,cdn2,10.4.0.2,GET,/medium.bin,80,200,89.71,51200,True,Mozilla/5.0,True
static,1785392985.370326,684,home1,10.9.0.1,root1,10.1.0.1,POST,/small.bin,80,200,1271.58,5120,False,Mozilla/5.0,True
static,1785392988.0928807,685,home1,10.9.0.1,isp_gw,10.2.0.1,POST,/medium.bin,80,200,1332.53,51200,True,curl/8.0,True
static,1785392990.8380384,686,home1,10.9.0.1,origin,10.5.0.1,POST,/medium.bin,80,200,1265.6,51200,True,python-requests/2.31,True
static,1785392992.1662822,687,corp1,10.7.0.1,origin,10.5.0.1,GET,/large.bin,80,200,158.57,204800,True,Chrome/125,True
static,1785392994.0287912,688,mob1,10.8.0.1,cdn1,10.4.0.1,GET,/medium.bin,80,200,526.54,51200,True,curl/8.0,True
static,1785392994.9743054,689,home1,10.9.0.1,isp_gw,10.2.0.1,GET,/small.bin,80,200,183.02,5120,True,curl/8.0,False
static,1785392996.3755064,690,corp1,10.7.0.1,cdn2,10.4.0.2,GET,/medium.bin,80,200,100.84,51200,True,Chrome/125,False
static,1785392998.647282,691,mob1,10.8.0.1,cdn1,10.4.0.1,GET,/medium.bin,80,200,890.15,51200,True,curl/8.0,True
static,1785393000.179665,692,corp1,10.7.0.1,cdn1,10.4.0.1,GET,/index.html,80,200,44.88,100,True,python-requests/2.31,False
static,1785393000.8393764,693,mob2,10.8.0.2,origin,10.5.0.1,GET,/small.bin,80,200,325.64,5120,True,python-requests/2.31,True
static,1785393001.5615697,694,home2,10.9.0.2,root1,10.1.0.1,GET,/index.html,80,503,178.1,100,True,Mozilla/5.0,False
static,1785393003.739831,695,home2,10.9.0.2,isp_gw,10.2.0.1,POST,/large.bin,80,200,1293.47,204800,True,Mozilla/5.0,True
static,1785393006.3718324,696,mob1,10.8.0.1,root1,10.1.0.1,POST,/index.html,80,503,1346.54,100,False,curl/8.0,False
static,1785393008.2091107,697,corp1,10.7.0.1,isp_gw,10.2.0.1,POST,/medium.bin,80,200,1342.12,51200,True,Chrome/125,False
static,1785393009.1792822,698,corp2,10.7.0.2,root1,10.1.0.1,GET,/small.bin,80,200,64.16,5120,True,python-requests/2.31,False
static,1785393010.2256255,699,corp2,10.7.0.2,isp_gw,10.2.0.1,GET,/large.bin,80,200,249.44,204800,False,Mozilla/5.0,False
static,1785393011.424214,700,home1,10.9.0.1,cdn2,10.4.0.2,GET,/index.html,80,200,169.34,100,False,python-requests/2.31,False
static,1785393012.4480894,701,home2,10.9.0.2,isp_gw,10.2.0.1,GET,/index.html,80,200,200.91,100,True,python-requests/2.31,False
static,1785393013.3912015,702,home2,10.9.0.2,origin,10.5.0.1,GET,/index.html,80,200,192.22,100,False,python-requests/2.31,False
static,1785393014.9271758,703,mob2,10.8.0.2,cdn1,10.4.0.1,GET,/index.html,80,200,325.8,100,True,Chrome/125,False
static,1785393015.7084775,704,corp2,10.7.0.2,cdn2,10.4.0.2,GET,/medium.bin,80,200,97.36,51200,False,Mozilla/5.0,False
static,1785393016.0911157,705,corp1,10.7.0.1,origin,10.5.0.1,GET,/index.html,80,200,0.02,100,True,Chrome/125,False
static,1785393016.7018266,706,mob2,10.8.0.2,origin,10.5.0.1,GET,/medium.bin,80,404,0.02,51200,True,Chrome/125,True
static,1785393018.3037138,707,home2,10.9.0.2,cdn1,10.4.0.1,GET,/large.bin,80,200,610.26,204800,False,Chrome/125,True
static,1785393021.0667057,708,mob2,10.8.0.2,root1,10.1.0.1,POST,/medium.bin,80,200,1344.68,51200,True,Chrome/125,True
static,1785393023.1644585,709,mob2,10.8.0.2,origin,10.5.0.1,GET,/medium.bin,80,200,1445.53,51200,True,curl/8.0,True
static,1785393024.1767228,710,home1,10.9.0.1,cdn1,10.4.0.1,GET,/medium.bin,80,200,354.53,51200,True,Mozilla/5.0,True
static,1785393025.0646615,711,mob1,10.8.0.1,origin,10.5.0.1,GET,/index.html,80,404,260.5,100,False,python-requests/2.31,False
static,1785393026.3038793,712,mob1,10.8.0.1,cdn2,10.4.0.2,GET,/medium.bin,80,200,517.33,51200,False,Chrome/125,True
static,1785393027.3731046,713,home1,10.9.0.1,cdn2,10.4.0.2,GET,/medium.bin,80,200,731.66,51200,True,Chrome/125,False
static,1785393029.505857,714,corp2,10.7.0.2,cdn1,10.4.0.1,POST,/medium.bin,80,200,1346.4,51200,True,Chrome/125,False
static,1785393031.2291963,715,mob1,10.8.0.1,root1,10.1.0.1,POST,/medium.bin,80,200,1327.12,51200,True,python-requests/2.31,True
static,1785393031.7387986,716,corp1,10.7.0.1,origin,10.5.0.1,GET,/medium.bin,80,200,96.19,51200,True,curl/8.0,True
static,1785393033.3652897,717,mob1,10.8.0.1,isp_gw,10.2.0.1,GET,/large.bin,80,200,810.42,204800,False,Chrome/125,False
static,1785393034.825818,718,corp1,10.7.0.1,cdn2,10.4.0.2,GET,/index.html,80,503,50.83,100,True,python-requests/2.31,False
static,1785393035.8093212,719,corp2,10.7.0.2,cdn1,10.4.0.1,GET,/large.bin,80,200,0.02,204800,True,Chrome/125,True
static,1785393036.6920393,720,home1,10.9.0.1,isp_gw,10.2.0.1,GET,/small.bin,80,200,183.09,5120,True,curl/8.0,True
static,1785393039.1002622,721,mob2,10.8.0.2,cdn2,10.4.0.2,POST,/index.html,80,304,1275.36,100,True,Chrome/125,False
static,1785393040.0731294,722,mob1,10.8.0.1,cdn1,10.4.0.1,GET,/index.html,80,200,257.32,100,True,Chrome/125,False
static,1785393042.2672644,723,mob2,10.8.0.2,origin,10.5.0.1,POST,/medium.bin,80,200,1321.67,51200,True,curl/8.0,True
static,1785393043.7280712,724,corp2,10.7.0.2,isp_gw,10.2.0.1,GET,/index.html,80,500,84.99,100,True,Mozilla/5.0,False
static,1785393045.2919695,725,home1,10.9.0.1,cdn2,10.4.0.2,GET,/medium.bin,80,200,341.31,51200,True,Mozilla/5.0,False
static,1785393046.5144978,726,home2,10.9.0.2,cdn1,10.4.0.1,GET,/medium.bin,80,200,742.28,51200,True,python-requests/2.31,False
static,1785393048.0093672,727,corp2,10.7.0.2,cdn1,10.4.0.1,GET,/small.bin,80,200,49.79,5120,True,python-requests/2.31,True
static,1785393049.0912778,728,corp2,10.7.0.2,isp_gw,10.2.0.1,GET,/medium.bin,80,500,167.55,51200,True,Mozilla/5.0,False
static,1785393050.1040678,729,home2,10.9.0.2,cdn1,10.4.0.1,GET,/large.bin,80,200,610.73,204800,False,Chrome/125,False
static,1785393051.779619,730,mob1,10.8.0.1,isp_gw,10.2.0.1,POST,/large.bin,80,200,1238.2,204800,True,python-requests/2.31,True
static,1785393052.6821563,731,mob2,10.8.0.2,cdn1,10.4.0.1,GET,/small.bin,80,200,322.02,5120,True,curl/8.0,True
static,1785393053.7240756,732,corp2,10.7.0.2,isp_gw,10.2.0.1,GET,/small.bin,80,200,85.34,5120,True,Mozilla/5.0,True
static,1785393055.0656846,733,home2,10.9.0.2,isp_gw,10.2.0.1,GET,/medium.bin,80,200,496.46,51200,True,curl/8.0,False
static,1785393056.9934423,734,home2,10.9.0.2,cdn2,10.4.0.2,POST,/large.bin,80,200,1334.05,204800,False,Mozilla/5.0,True
static,1785393058.9474533,735,corp2,10.7.0.2,isp_gw,10.2.0.1,GET,/large.bin,80,200,1277.02,204800,True,Chrome/125,False
static,1785393060.6324117,736,mob1,10.8.0.1,root1,10.1.0.1,GET,/small.bin,80,301,252.56,5120,False,curl/8.0,False
static,1785393062.1012423,737,corp1,10.7.0.1,cdn2,10.4.0.2,GET,/index.html,80,200,44.27,100,True,Mozilla/5.0,False
